question_ID,source,stage,reference_step,predicted_step,reference_role,predicted_role,role_correct,step_exact,step_within_5,absolute_step_error,steps,method,step_confidence,call_log_directory
terminal_bench_2__027,terminal_bench_2,recall_miss,517,116,JudgeAgent,DiagnostAgent,False,False,False,401,544,segmented_choice,0.39,results/full/calls/terminal_bench_2__027
terminal_bench_2__028,terminal_bench_2,recall_miss,57,3,Computer_terminal,DiagnostAgent,False,False,False,54,193,segmented_choice,0.56,results/full/calls/terminal_bench_2__028
terminal_bench_2__029,terminal_bench_2,reduction_drop,94,32,JudgeAgent,ActionAgent,False,False,False,62,97,segmented_choice,0.52,results/full/calls/terminal_bench_2__029
terminal_bench_2__030,terminal_bench_2,recall_miss,52,79,ActionAgent,ActionAgent,True,False,False,27,317,segmented_choice,0.4,results/full/calls/terminal_bench_2__030
terminal_bench_2__031,terminal_bench_2,recall_miss,160,5,ActionAgent,ActionAgent,True,False,False,155,208,segmented_choice,0.16,results/full/calls/terminal_bench_2__031
terminal_bench_2__032,terminal_bench_2,final_wrong,182,152,DiagnostAgent (-> ActionAgent),ActionAgent,False,False,False,30,450,segmented_choice,0.54,results/full/calls/terminal_bench_2__032
terminal_bench_2__033,terminal_bench_2,reduction_drop,29,128,ActionAgent,ActionAgent,True,False,False,99,219,segmented_choice,0.45,results/full/calls/terminal_bench_2__033
terminal_bench_2__034,terminal_bench_2,correct,47,47,ActionAgent,ActionAgent,True,True,True,0,189,segmented_choice,0.69,results/full/calls/terminal_bench_2__034
terminal_bench_2__035,terminal_bench_2,reduction_drop,72,70,ActionAgent,DiagnostAgent,False,False,True,2,480,segmented_choice,0.17,results/full/calls/terminal_bench_2__035
terminal_bench_2__036,terminal_bench_2,reduction_drop,87,329,ActionAgent,ActionAgent,True,False,False,242,541,segmented_choice,0.27,results/full/calls/terminal_bench_2__036
terminal_bench_2__037,terminal_bench_2,reduction_drop,179,28,DiagnostAgent (-> ActionAgent),ActionAgent,False,False,False,151,409,segmented_choice,0.29,results/full/calls/terminal_bench_2__037
terminal_bench_2__038,terminal_bench_2,recall_miss,9,51,DiagnostAgent,DiagnostAgent,True,False,False,42,154,segmented_choice,0.47,results/full/calls/terminal_bench_2__038
terminal_bench_2__039,terminal_bench_2,recall_miss,107,188,DiagnostAgent,ActionAgent,False,False,False,81,220,segmented_choice,0.12,results/full/calls/terminal_bench_2__039
terminal_bench_2__040,terminal_bench_2,correct,85,85,ActionAgent,ActionAgent,True,True,True,0,231,segmented_choice,0.26,results/full/calls/terminal_bench_2__040
terminal_bench_2__041,terminal_bench_2,recall_miss,180,277,ActionAgent,ActionAgent,True,False,False,97,379,segmented_choice,0.47,results/full/calls/terminal_bench_2__041
terminal_bench_2__042,terminal_bench_2,reduction_drop,330,31,DiagnostAgent (-> ActionAgent),ActionAgent,False,False,False,299,516,segmented_choice,0.46,results/full/calls/terminal_bench_2__042
travelplanner__001,travelplanner,recall_miss,39,30,Task_Planner,transport_agent,False,False,False,9,143,segmented_choice,0.39,results/full/calls/travelplanner__001
travelplanner__002,travelplanner,final_wrong,162,213,transport_agent,manager_agent,False,False,False,51,216,segmented_choice,0.34,results/full/calls/travelplanner__002
travelplanner__003,travelplanner,correct,90,90,verifier_agent,verifier_agent,True,True,True,0,93,segmented_choice,0.23,results/full/calls/travelplanner__003
travelplanner__004,travelplanner,reduction_drop,333,268,Task_Planner,stay_agent,False,False,False,65,339,segmented_choice,0.45,results/full/calls/travelplanner__004
travelplanner__005,travelplanner,final_wrong,86,24,verifier_agent,stay_agent,False,False,False,62,89,segmented_choice,0.59,results/full/calls/travelplanner__005
travelplanner__006,travelplanner,final_wrong,28,124,transport_agent,food_attr_agent,False,False,False,96,127,segmented_choice,0.19,results/full/calls/travelplanner__006
travelplanner__007,travelplanner,recall_miss,50,47,stay_agent,verifier_agent,False,False,True,3,147,segmented_choice,0.18,results/full/calls/travelplanner__007
travelplanner__008,travelplanner,final_wrong,72,75,Task_Planner,food_attr_agent,False,False,True,3,78,segmented_choice,0.31,results/full/calls/travelplanner__008
travelplanner__009,travelplanner,recall_miss,122,47,food_attr_agent,food_attr_agent,True,False,False,75,131,segmented_choice,0.19,results/full/calls/travelplanner__009
travelplanner__010,travelplanner,final_wrong,20,21,Computer_terminal,stay_agent,False,False,True,1,102,segmented_choice,0.4,results/full/calls/travelplanner__010
travelplanner__011,travelplanner,correct,121,121,manager_agent,manager_agent,True,True,True,0,131,segmented_choice,0.15,results/full/calls/travelplanner__011
travelplanner__012,travelplanner,final_wrong,108,109,Task_Planner,Task_Planner,True,False,True,1,114,segmented_choice,0.13,results/full/calls/travelplanner__012
travelplanner__013,travelplanner,recall_miss,92,28,Task_Planner,verifier_agent,False,False,False,64,97,segmented_choice,0.3,results/full/calls/travelplanner__013
travelplanner__014,travelplanner,final_wrong,23,22,Task_Planner,transport_agent,False,False,True,1,112,segmented_choice,0.19,results/full/calls/travelplanner__014
travelplanner__015,travelplanner,recall_miss,29,129,transport_agent,verifier_agent,False,False,False,100,132,segmented_choice,0.09,results/full/calls/travelplanner__015
travelplanner__016,travelplanner,final_wrong,26,20,stay_agent,stay_agent,True,False,False,6,125,segmented_choice,0.23,results/full/calls/travelplanner__016
travelplanner__017,travelplanner,recall_miss,124,28,transport_agent,stay_agent,False,False,False,96,141,segmented_choice,0.6,results/full/calls/travelplanner__017
travelplanner__018,travelplanner,recall_miss,28,27,stay_agent,stay_agent,True,False,True,1,75,segmented_choice,0.6,results/full/calls/travelplanner__018
travelplanner__019,travelplanner,recall_miss,109,26,Task_Planner,stay_agent,False,False,False,83,129,segmented_choice,0.23,results/full/calls/travelplanner__019
travelplanner__020,travelplanner,final_wrong,117,22,verifier_agent,verifier_agent,True,False,False,95,120,segmented_choice,0.17,results/full/calls/travelplanner__020
travelplanner__021,travelplanner,recall_miss,73,17,stay_agent,manager_agent,False,False,False,56,223,segmented_choice,0.19,results/full/calls/travelplanner__021
travelplanner__022,travelplanner,recall_miss,17,89,transport_agent,Task_Planner,False,False,False,72,92,segmented_choice,0.17,results/full/calls/travelplanner__022
travelplanner__023,travelplanner,final_wrong,151,154,Task_Planner,Task_Planner,True,False,True,3,157,segmented_choice,0.24,results/full/calls/travelplanner__023
travelplanner__024,travelplanner,recall_miss,38,88,food_attr_agent,verifier_agent,False,False,False,50,91,segmented_choice,0.36,results/full/calls/travelplanner__024
travelplanner__025,travelplanner,recall_miss,59,67,transport_agent,manager_agent,False,False,False,8,146,segmented_choice,0.15,results/full/calls/travelplanner__025
travelplanner__026,travelplanner,recall_miss,163,104,Task_Planner,stay_agent,False,False,False,59,168,segmented_choice,0.35,results/full/calls/travelplanner__026
travelplanner__027,travelplanner,final_wrong,174,40,manager_agent,stay_agent,False,False,False,134,180,segmented_choice,0.39,results/full/calls/travelplanner__027
travelplanner__028,travelplanner,final_wrong,187,71,verifier_agent,stay_agent,False,False,False,116,190,segmented_choice,0.13,results/full/calls/travelplanner__028
travelplanner__029,travelplanner,correct,68,68,stay_agent,stay_agent,True,True,True,0,140,segmented_choice,0.27,results/full/calls/travelplanner__029
travelplanner__030,travelplanner,final_wrong,166,167,stay_agent,stay_agent,True,False,True,1,242,segmented_choice,0.15,results/full/calls/travelplanner__030
travelplanner__031,travelplanner,recall_miss,30,137,transport_agent,manager_agent,False,False,False,107,146,segmented_choice,0.22,results/full/calls/travelplanner__031
travelplanner__032,travelplanner,recall_miss,73,168,Task_Planner,food_attr_agent,False,False,False,95,171,segmented_choice,0.24,results/full/calls/travelplanner__032
travelplanner__033,travelplanner,final_wrong,185,182,verifier_agent,Task_Planner,False,False,True,3,188,segmented_choice,0.11,results/full/calls/travelplanner__033
travelplanner__034,travelplanner,final_wrong,67,65,stay_agent,stay_agent,True,False,True,2,170,segmented_choice,0.24,results/full/calls/travelplanner__034
travelplanner__035,travelplanner,correct,103,103,stay_agent,verifier_agent,False,True,True,0,186,segmented_choice,0.32,results/full/calls/travelplanner__035
travelplanner__036,travelplanner,recall_miss,181,185,food_attr_agent,food_attr_agent,True,False,True,4,188,segmented_choice,0.15,results/full/calls/travelplanner__036
travelplanner__037,travelplanner,final_wrong,88,37,stay_agent,stay_agent,True,False,False,51,157,segmented_choice,0.14,results/full/calls/travelplanner__037
travelplanner__038,travelplanner,final_wrong,252,4,verifier_agent,transport_agent,False,False,False,248,255,segmented_choice,0.59,results/full/calls/travelplanner__038
travelplanner__039,travelplanner,recall_miss,54,137,verifier_agent,food_attr_agent,False,False,False,83,140,segmented_choice,0.27,results/full/calls/travelplanner__039
travelplanner__040,travelplanner,final_wrong,209,232,manager_agent,manager_agent,True,False,False,23,235,segmented_choice,0.16,results/full/calls/travelplanner__040
travelplanner__041,travelplanner,recall_miss,46,44,stay_agent,verifier_agent,False,False,True,2,169,segmented_choice,0.25,results/full/calls/travelplanner__041
travelplanner__042,travelplanner,reduction_drop,89,76,stay_agent,verifier_agent,False,False,False,13,165,segmented_choice,0.28,results/full/calls/travelplanner__042
travelplanner__043,travelplanner,recall_miss,53,130,Computer_terminal,Task_Planner,False,False,False,77,136,segmented_choice,0.17,results/full/calls/travelplanner__043
travelplanner__044,travelplanner,reduction_drop,126,42,manager_agent,food_attr_agent,False,False,False,84,212,segmented_choice,0.32,results/full/calls/travelplanner__044
travelplanner__045,travelplanner,recall_miss,78,172,stay_agent,food_attr_agent,False,False,False,94,175,segmented_choice,0.31,results/full/calls/travelplanner__045
travelplanner__046,travelplanner,recall_miss,81,103,stay_agent,manager_agent,False,False,False,22,123,segmented_choice,0.17,results/full/calls/travelplanner__046
travelplanner__047,travelplanner,recall_miss,85,140,stay_agent,food_attr_agent,False,False,False,55,200,segmented_choice,0.16,results/full/calls/travelplanner__047
travelplanner__048,travelplanner,final_wrong,144,134,verifier_agent,verifier_agent,True,False,False,10,158,segmented_choice,0.2,results/full/calls/travelplanner__048
travelplanner__049,travelplanner,recall_miss,84,83,stay_agent,stay_agent,True,False,True,1,143,segmented_choice,0.37,results/full/calls/travelplanner__049
travelplanner__050,travelplanner,reduction_drop,95,138,transport_agent,stay_agent,False,False,False,43,226,segmented_choice,0.27,results/full/calls/travelplanner__050
travelplanner__051,travelplanner,final_wrong,67,162,stay_agent,stay_agent,True,False,False,95,193,segmented_choice,0.17,results/full/calls/travelplanner__051
travelplanner__052,travelplanner,correct,211,211,verifier_agent,verifier_agent,True,True,True,0,214,segmented_choice,0.22,results/full/calls/travelplanner__052
travelplanner__053,travelplanner,final_wrong,74,65,stay_agent,stay_agent,True,False,False,9,121,segmented_choice,0.19,results/full/calls/travelplanner__053
travelplanner__054,travelplanner,recall_miss,68,162,stay_agent,transport_agent,False,False,False,94,165,segmented_choice,0.2,results/full/calls/travelplanner__054
travelplanner__055,travelplanner,correct,174,174,manager_agent,manager_agent,True,True,True,0,273,segmented_choice,0.61,results/full/calls/travelplanner__055
travelplanner__056,travelplanner,reduction_drop,115,54,food_attr_agent,stay_agent,False,False,False,61,145,segmented_choice,0.15,results/full/calls/travelplanner__056
travelplanner__057,travelplanner,recall_miss,79,81,stay_agent,food_attr_agent,False,False,True,2,161,segmented_choice,0.35,results/full/calls/travelplanner__057
travelplanner__058,travelplanner,recall_miss,13,161,transport_agent,transport_agent,True,False,False,148,226,segmented_choice,0.32,results/full/calls/travelplanner__058
travelplanner__059,travelplanner,final_wrong,64,85,transport_agent,stay_agent,False,False,False,21,164,segmented_choice,0.31,results/full/calls/travelplanner__059
travelplanner__060,travelplanner,reduction_drop,121,65,manager_agent,transport_agent,False,False,False,56,168,segmented_choice,0.28,results/full/calls/travelplanner__060
travelplanner__061,travelplanner,final_wrong,162,48,food_attr_agent,stay_agent,False,False,False,114,165,segmented_choice,0.58,results/full/calls/travelplanner__061
travelplanner__062,travelplanner,final_wrong,109,156,stay_agent,stay_agent,True,False,False,47,190,segmented_choice,0.14,results/full/calls/travelplanner__062
travelplanner__063,travelplanner,reduction_drop,39,240,transport_agent,manager_agent,False,False,False,201,243,segmented_choice,0.18,results/full/calls/travelplanner__063
travelplanner__064,travelplanner,correct,284,284,manager_agent,manager_agent,True,True,True,0,404,segmented_choice,0.2,results/full/calls/travelplanner__064
travelplanner__065,travelplanner,recall_miss,96,52,verifier_agent,food_attr_agent,False,False,False,44,198,segmented_choice,0.21,results/full/calls/travelplanner__065
travelplanner__066,travelplanner,recall_miss,26,126,transport_agent,food_attr_agent,False,False,False,100,129,segmented_choice,0.29,results/full/calls/travelplanner__066
travelplanner__067,travelplanner,final_wrong,93,179,stay_agent,manager_agent,False,False,False,86,255,segmented_choice,0.48,results/full/calls/travelplanner__067
travelplanner__068,travelplanner,reduction_drop,83,88,Task_Planner,stay_agent,False,False,True,5,145,segmented_choice,0.21,results/full/calls/travelplanner__068
travelplanner__069,travelplanner,final_wrong,165,91,food_attr_agent,stay_agent,False,False,False,74,168,segmented_choice,0.53,results/full/calls/travelplanner__069
travelplanner__070,travelplanner,final_wrong,65,56,stay_agent,stay_agent,True,False,False,9,202,segmented_choice,0.57,results/full/calls/travelplanner__070
travelplanner__071,travelplanner,recall_miss,219,27,transport_agent,transport_agent,True,False,False,192,306,segmented_choice,0.31,results/full/calls/travelplanner__071
travelplanner__072,travelplanner,final_wrong,105,206,transport_agent,Task_Planner,False,False,False,101,212,segmented_choice,0.28,results/full/calls/travelplanner__072
travelplanner__073,travelplanner,correct,161,161,verifier_agent,verifier_agent,True,True,True,0,164,segmented_choice,0.18,results/full/calls/travelplanner__073
travelplanner__074,travelplanner,recall_miss,46,173,transport_agent,stay_agent,False,False,False,127,189,segmented_choice,0.48,results/full/calls/travelplanner__074
travelplanner__075,travelplanner,recall_miss,99,108,Task_Planner,stay_agent,False,False,False,9,245,segmented_choice,0.23,results/full/calls/travelplanner__075
travelplanner__076,travelplanner,final_wrong,197,71,verifier_agent,verifier_agent,True,False,False,126,200,segmented_choice,0.38,results/full/calls/travelplanner__076
travelplanner__077,travelplanner,final_wrong,210,63,manager_agent,stay_agent,False,False,False,147,213,segmented_choice,0.31,results/full/calls/travelplanner__077
travelplanner__078,travelplanner,recall_miss,109,203,manager_agent,manager_agent,True,False,False,94,211,segmented_choice,0.26,results/full/calls/travelplanner__078
travelplanner__079,travelplanner,final_wrong,149,95,Task_Planner,stay_agent,False,False,False,54,155,segmented_choice,0.4,results/full/calls/travelplanner__079
travelplanner__080,travelplanner,recall_miss,94,129,stay_agent,food_attr_agent,False,False,False,35,176,segmented_choice,0.26,results/full/calls/travelplanner__080
travelplanner__081,travelplanner,correct,97,97,food_attr_agent,food_attr_agent,True,True,True,0,100,segmented_choice,0.14,results/full/calls/travelplanner__081
travelplanner__082,travelplanner,final_wrong,26,79,stay_agent,food_attr_agent,False,False,False,53,82,segmented_choice,0.36,results/full/calls/travelplanner__082
travelplanner__083,travelplanner,recall_miss,95,97,Task_Planner,food_attr_agent,False,False,True,2,100,segmented_choice,0.41,results/full/calls/travelplanner__083
travelplanner__084,travelplanner,correct,67,67,manager_agent,manager_agent,True,True,True,0,146,segmented_choice,0.82,results/full/calls/travelplanner__084
travelplanner__085,travelplanner,final_wrong,26,135,stay_agent,manager_agent,False,False,False,109,138,segmented_choice,0.41,results/full/calls/travelplanner__085
travelplanner__086,travelplanner,recall_miss,51,56,transport_agent,stay_agent,False,False,True,5,115,segmented_choice,0.21,results/full/calls/travelplanner__086
travelplanner__087,travelplanner,correct,101,101,Task_Planner,food_attr_agent,False,True,True,0,107,segmented_choice,0.16,results/full/calls/travelplanner__087
travelplanner__088,travelplanner,final_wrong,35,30,stay_agent,verifier_agent,False,False,True,5,115,segmented_choice,0.11,results/full/calls/travelplanner__088
travelplanner__089,travelplanner,recall_miss,88,36,stay_agent,stay_agent,True,False,False,52,164,segmented_choice,0.23,results/full/calls/travelplanner__089
travelplanner__090,travelplanner,reduction_drop,92,117,food_attr_agent,verifier_agent,False,False,False,25,120,segmented_choice,0.19,results/full/calls/travelplanner__090
travelplanner__091,travelplanner,correct,1,1,Task_Planner,Task_Planner,True,True,True,0,100,segmented_choice,0.29,results/full/calls/travelplanner__091
travelplanner__092,travelplanner,final_wrong,73,22,food_attr_agent,stay_agent,False,False,False,51,121,segmented_choice,0.45,results/full/calls/travelplanner__092
travelplanner__093,travelplanner,final_wrong,30,108,stay_agent,manager_agent,False,False,False,78,111,segmented_choice,0.26,results/full/calls/travelplanner__093
travelplanner__094,travelplanner,correct,73,73,manager_agent,manager_agent,True,True,True,0,135,segmented_choice,0.66,results/full/calls/travelplanner__094
